ARTICOLO, LIST PRICE  
E2 1BAC12,0.75
E2 1BAC21,0.98
E2 1BAC22,0.98
E2 1BAZ11,0.75
E2 1ILA010,1.93
E2 1ILA210,2.39
E2 1ILA21IT2,2.86
E2 1ILA21IT32,2.86
E2 1ILA21L366,2.86
E2 1ILA21L367,2.86
E2 1ILA21L54,2.86
E2 1ILA310,2.39
E2 1ILA31DE8,2.86
E2 1ILA31FR55,2.86
E2 1ILA31IT0,2.86
E2 1ILA31IT7,2.86
E2 1ILA31L14,2.86
E2 1ILA31L17,2.86
E2 1ILA31L18,2.86
E2 1ILA31L408,2.86
E2 1ILA31L507,2.86
E2 1ILA31L54,2.86
E2 1ILA31L597,2.86
E2 1ILA31L598,2.86
E2 1ILA410,2.39
E2 1ILA41DE4,2.86
E2 1ILA41IT13,2.86
E2 1ILA41L169,2.86
E2 1ILA41L18,2.86
E2 1ILA510,2.39
E2 1ILA51DE3,2.86
E2 1ILA51DE7,2.86
E2 1ILA51IT7,2.86
E2 1ILA51IT8,2.86
E2 1ILA51L599,2.86
E2 1ILA610,2.39
E2 1ILA810,2.39
E2 1MA12AA91,44.88
E2 1MA12AZ91,36.36
E2 1MA12BA91,44.88
E2 1MA12BZ91,36.36
E2 1MA12EA91,44.88
E2 1MA12EZ91,36.36
E2 1MA12FA91,44.88
E2 1MA12FZ91,36.36
E2 1MA14AA91,46.81
E2 1MA14AZ91,38.29
E2 1MA14BA91,46.81
E2 1MA14BZ91,38.29
E2 1MA22AA91,44.88
E2 1MA22AZ91,36.36
E2 1MA22BA91,44.88
E2 1MA22BZ91,36.36
E2 1MA22EA91,44.88
E2 1MA22EZ91,36.36
E2 1MA22FA91,44.88
E2 1MA22FZ91,36.36
E2 1MA24AA91,46.81
E2 1MA24AZ91,38.29
E2 1MA24BA91,46.81
E2 1MA24BZ91,38.29
E2 1PDBL10111,6.05
E2 1PDBL1AAAB,6.98
E2 1PDBL1AAAN,6.98
E2 1PDBL90221,7.1
E2 1PDBL90222,7.1
E2 1PDBL9AAAB,8.03
E2 1PDBL9AAAC,8.03
E2 1PDRC10111,5.61
E2 1PDRC10221,5.61
E2 1PDRC10412,5.61
E2 1PDRC10413,5.61
E2 1PDRC1AAAM,6.54
E2 1PDRC1AAAP,6.54
E2 1PDRC1AABZ,6.54
E2 1PDRC1AACH,6.54
E2 1PDRC1AACJ,6.54
E2 1PDRL10121,5.61
E2 1PDRL10121-T6,6.24
E2 1PDRL10221,5.61
E2 1PDRL10222,5.61
E2 1PDRL10423,5.61
E2 1PDRL10425,5.61
E2 1PDRL10624,5.61
E2 1PDRL1AAAA,6.54
E2 1PDRL1AAAB,6.54
E2 1PDRL1AAAB-T6,7.17
E2 1PDRL1AAAC,6.54
E2 1PDRL1AAAD,6.54
E2 1PDRL1AAAE,6.54
E2 1PDRL1AAAL,6.54
E2 1PDRL1AAAN,6.54
E2 1PDRL1AAAP,6.54
E2 1PDRL1AAAQ,6.54
E2 1PDRL1AAAR,6.54
E2 1PDRL1AAAS,6.54
E2 1PDRL1AAAU,6.54
E2 1PDRL1AAAV,6.54
E2 1PDRL1AAAX,6.54
E2 1PDRL1AABJ,7
E2 1PDRL1AABM,6.54
E2 1PDRL1AABN,6.54
E2 1PDRL1AABR,6.54
E2 1PDRL1AABS,6.54
E2 1PDRL1AABT,6.54
E2 1PDRL1AABY,6.54
E2 1PDRL1AACH,6.54
E2 1PDRL1AACJ,6.54
E2 1PDRL1AACK,6.54
E2 1PDRL1AACM,6.54
E2 1PDRL1AACV,6.54
E2 1PDRL1AACW,7
E2 1PDRL1AACY,6.54
E2 1PDRL1AACZ,6.07
E2 1PDRL1AADB,6.54
E2 1PDRL1AADD,6.54
E2 1PDRL1AADF,6.54
E2 1PDRL1AADH,6.54
E2 1PDRL1AADJ,6.54
E2 1PDRL1AADL,6.54
E2 1PDRL1AADQ,7
E2 1PDRL1AADR,6.54
E2 1PDRL1AADS,6.54
E2 1PDRL1AADU,7
E2 1PDRL1AADZ,6.54
E2 1PDRL1AAEA,6.54
E2 1PDRL1AAED,6.54
E2 1PDRL1AAEL,6.54
E2 1PDRL1AAEP,6.54
E2 1PDRL1AAER,7
E2 1PDRL1AAET,6.54
E2 1PDRL1AAEU,7
E2 1PDRL1AAEW,7
E2 1PDRL1AAEX,7
E2 1PDRL1AAEZ,7
E2 1PDRL1AAFA,6.54
E2 1PDRL1AAFD,7
E2 1PDRL1AAFE,7
E2 1PDRL1AAFF,6.54
E2 1PDRL1AAFQ,6.54
E2 1PDRL1AAFR,6.54
E2 1PDRL1AAFT,7
E2 1PDRL1AAFW,7
E2 1PDRL1AAFY,6.54
E2 1PDRL1AAGB,7
E2 1PDRL1AAGE,6.07
E2 1PDRL1AAGF,6.54
E2 1PDRL1AAGH,6.54
E2 1PDRL1AAGL,7
E2 1PDRL1AAGM,7
E2 1PDRL1AAGN,7
E2 1PDRL1AAGT,6.07
E2 1PDRL1AAGW,6.54
E2 1PDRL1AAHB,6.54
E2 1PDRL1AAHC,7
E2 1PDRL1AAHE,6.54
E2 1PDRL1AAHJ,6.54
E2 1PDRL1AAHL,6.54
E2 1PDRL1AAHM,6.54
E2 1PDRL1AAHX,6.54
E2 1PDRL1AAHY,6.54
E2 1PDRL1AAHZ,6.54
E2 1PDRL1AALD,6.54
E2 1PDRL1AALE,6.54
E2 1PDRL1AALF,6.54
E2 1PDRL1AALM,7
E2 1PDRL1AALN,7
E2 1PDRL1AALP,7
E2 1PDRL1AAMB,6.54
E2 1PDRL1AAMD,6.54
E2 1PDRL90111,6.66
E2 1PDRL90121,6.66
E2 1PDRL90221,6.66
E2 1PDRL90222,6.66
E2 1PDRL90225,6.66
E2 1PDRL90323,6.66
E2 1PDRL90325,6.66
E2 1PDRL90423,6.66
E2 1PDRL90424,6.66
E2 1PDRL90443,6.66
E2 1PDRL90525,6.66
E2 1PDRL90623,6.66
E2 1PDRL9AAAA,7.59
E2 1PDRL9AAAB,7.59
E2 1PDRL9AAAB-T6,8.22
E2 1PDRL9AAAC,7.59
E2 1PDRL9AAAD,7.59
E2 1PDRL9AAAD-T6,8.22
E2 1PDRL9AAAE,7.59
E2 1PDRL9AAAH,7.59
E2 1PDRL9AAAN,7.59
E2 1PDRL9AAAP,7.59
E2 1PDRL9AABN,7.59
E2 1PDRL9AABS,7.59
E2 1PDRL9AACB,8.05
E2 1PDRL9AACC,7.59
E2 1PDRL9AACG,7.59
E2 1PDRL9AACL,7.59
E2 1PDRL9AACM,7.59
E2 1PDRL9AACN,7.59
E2 1PDRL9AACP,7.59
E2 1PDRL9AACQ,7.59
E2 1PDRL9AADD,7.59
E2 1PDRL9AADM,7.59
E2 1PDRL9AADP,7.59
E2 1PDRL9AADR,7.59
E2 1PDRL9AADT,7.59
E2 1PDRL9AADX,7.59
E2 1PDRL9AAEA,7.59
E2 1PDRL9AAEL,7.59
E2 1PDRL9AAFJ,7.59
E2 1PDRL9AAFM,7.59
E2 1PDRL9AAGP,7.59
E2 1PDRL9AAGU,7.59
E2 1PDRL9AAHE,7.59
E2 1PDRL9AAHK,7.59
E2 1PDRL9AAHS,7.59
E2 1PDRL9AALR,7.59
E2 1PDRQ10423,5.61
E2 1PDRQ1AAAB,6.54
E2 1PDRQ1AABS,6.54
E2 1PDRQ90423,6.66
E2 1PDRR1AABS,6.54
E2 1PDSC10413,6.05
E2 1PDSC10423-T6,6.68
E2 1PDSC1AAAD,6.98
E2 1PDSC1AAAK,6.98
E2 1PDSC90423,7.1
E2 1PDSC9AAAK,8.03
E2 1PDSL10221,6.05
E2 1PDSL10413,6.05
E2 1PDSL10423,6.05
E2 1PDSL1AAAA,6.98
E2 1PDSL1AAAB,6.98
E2 1PDSL1AAAD,6.98
E2 1PDSL1AAAN,6.98
E2 1PDSL1AAAP,6.98
E2 1PDSL1AADB,6.98
E2 1PDSL90221,7.1
E2 1PDSL90423,7.1
E2 1PDSL9AAAA,8.03
E2 1PDSL9AAAB,8.03
E2 1PDSL9AAAD,8.03
E2 1PDSL9AAAN,8.03
E2 1PDSL9AAAP,8.03
E2 1PDSL9AADB,8.03
E2 1PDSL9AALU,8.03
E2 1PEBZ4511,19.98
E2 1PEBZ4531,22.67
E2 1PEBZ4531-T6,23.26
E2 1PEBZ4534,22.85
E2 1PEBZ4731,23.26
E2 1PECZ4531,27.43
E2 1PECZ4731,28.02
E2 1PECZ4734,28.2
E2 1PEFZ4531,27.43
E2 1PEFZ4731,28.02
E2 1PEHZ4531,27.43
E2 1PEHZ4731,28.02
E2 1PELZ4531,28.39
E2 1PELZ4731,28.98
E2 1PEMZ4531,27.43
E2 1PEMZ4731,28.02
E2 1PENZ4531,27.43
E2 1PENZ4534,27.61
E2 1PENZ4731,28.02
E2 1PEPF4531,10.62
E2 1PEPF4531-T6,11.21
E2 1PEPF4534,10.8
E2 1PEPF4731,11.21
E2 1PEPZ4511,7.7
E2 1PEPZ4531,8.34
E2 1PEPZ4531-T6,8.93
E2 1PEPZ4534,8.52
E2 1PEPZ4534-T6,9.11
E2 1PEPZ4551,8.34
E2 1PEPZ4731,8.93
E2 1PEPZ4731-T6,9.52
E2 1PEQZ4531,27.43
E2 1PERF4531,11
E2 1PERF4531-T6,11.59
E2 1PERF4534,11.18
E2 1PERF4731,11.59
E2 1PERF4731-T6,12.18
E2 1PERF4734,11.77
E2 1PERZ4511,7.44
E2 1PERZ4511-T6,8.03
E2 1PERZ4514,7.62
E2 1PERZ4531,8.72
E2 1PERZ4531-T6,9.31
E2 1PERZ4534,8.9
E2 1PERZ4534-T6,9.49
E2 1PERZ4551,8.72
E2 1PERZ4711,8.03
E2 1PERZ4731,9.31
E2 1PERZ4731-T6,9.9
E2 1PERZ4751,9.31
E2 1PERZ4931,8.72
E2 1PESZ4531,27.43
E2 1PETZ4531,27.43
E2 1PL1F2410,9.51
E2 1PL1F241L1,9.95
E2 1PL1F241L2,9.95
E2 1PL1F2490,10.12
E2 1PL1F249L1,10.56
E2 1PL1F249L2,10.56
E2 1PL1F3410,9.51
E2 1PL1F341L1,9.95
E2 1PL1F3490,10.12
E2 1PL1F349L1,10.56
E2 1PL1F4410,9.51
E2 1PL1F441L2,9.95
E2 1PL1F4490,10.12
E2 1PL1F449L2,10.56
E2 1PL1F5410,9.51
E2 1PL1F5490,10.12
E2 1PL1F6410,9.51
E2 1PL1F6490,10.12
E2 1PL1F8410,9.51
E2 1PL1F8490,10.12
E2 1PL1P0210,9.24
E2 1PL1P0290,9.85
E2 1PL1P2210,9.57
E2 1PL1P221L2,10.01
E2 1PL1P2290,10.18
E2 1PL1P229L2,10.62
E2 1PL1P3210,9.57
E2 1PL1P3210-T6,10.16
E2 1PL1P3290,10.18
E2 1PL1P4210,9.57
E2 1PL1P421L2,10.01
E2 1PL1P4290,10.18
E2 1PL1P429L2,10.62
E2 1PL1P5210,9.57
E2 1PL1P5290,10.18
E2 1PL1P6210,9.57
E2 1PL1P6290,10.18
E2 1PL1P8210,9.57
E2 1PL1P8290,10.18
E2 1PL1R0210,7.36
E2 1PL1R0290,7.97
E2 1PL1R2210,7.69
E2 1PL1R221L1,8.13
E2 1PL1R221L145,8.13
E2 1PL1R221L2,8.13
E2 1PL1R221L248,8.13
E2 1PL1R2290,8.3
E2 1PL1R229L1,8.74
E2 1PL1R229L170,8.74
E2 1PL1R229L2,8.74
E2 1PL1R229L293,8.74
E2 1PL1R229L294,8.74
E2 1PL1R229L295,8.74
E2 1PL1R3210,7.69
E2 1PL1R3210-T6,8.28
E2 1PL1R321L1,8.13
E2 1PL1R321L142,8.13
E2 1PL1R321L304,8.13
E2 1PL1R3290,8.3
E2 1PL1R3290-T6,8.89
E2 1PL1R329L1,8.74
E2 1PL1R4210,7.69
E2 1PL1R421L2,8.13
E2 1PL1R421L413,8.13
E2 1PL1R4290,8.3
E2 1PL1R429L2,8.74
E2 1PL1R5210,7.69
E2 1PL1R521L16,8.13
E2 1PL1R5290,8.3
E2 1PL1R6210,7.69
E2 1PL1R621L15,8.13
E2 1PL1R6290,8.3
E2 1PL1R7210,7.69
E2 1PL1R8210,7.69
E2 1PL1R8290,8.3
E2 1PL1S0210,8.16
E2 1PL1S2210,8.58
E2 1PL1S2210-T6,9.17
E2 1PL1S221L1,9.02
E2 1PL1S221L2,9.02
E2 1PL1S221L287,9.02
E2 1PL1S2290,9.19
E2 1PL1S229L1,9.63
E2 1PL1S229L2,9.63
E2 1PL1S3210,8.58
E2 1PL1S3210-T6,9.17
E2 1PL1S321L1,9.02
E2 1PL1S3290,9.19
E2 1PL1S329GB0,9.63
E2 1PL1S329L1,9.63
E2 1PL1S4210,8.58
E2 1PL1S4210-T6,9.17
E2 1PL1S421L2,9.02
E2 1PL1S4290,9.19
E2 1PL1S429GB1,9.63
E2 1PL1S429L2,9.63
E2 1PL1S5210,8.58
E2 1PL1S5290,9.19
E2 1PL1S6210,8.58
E2 1PL1S6290,9.19
E2 1PL1S629GB14,9.63
E2 1PL1S8210,8.58
E2 1PL1S8290,9.19
E2 1PL2F2410,6.26
E2 1PL2F241GB1,6.7
E2 1PL2F241L1,6.7
E2 1PL2F241L17,6.7
E2 1PL2F241L2,6.7
E2 1PL2F241L240,6.7
E2 1PL2F2490,6.87
E2 1PL2F249L1,7.31
E2 1PL2F249L14,7.31
E2 1PL2F249L17,7.31
E2 1PL2F249L2,7.31
E2 1PL2F249L234,7.31
E2 1PL2F249L236,7.31
E2 1PL2F249L240,7.31
E2 1PL2F249L249,7.31
E2 1PL2F249L260,7.31
E2 1PL2F249L32,7.31
E2 1PL2F249L393,7.31
E2 1PL2F249L44,7.31
E2 1PL2F3410,6.26
E2 1PL2F3410-T6,6.85
E2 1PL2F341GB0,6.7
E2 1PL2F341L1,6.7
E2 1PL2F3490,6.87
E2 1PL2F3490-T6,7.46
E2 1PL2F349L1,7.31
E2 1PL2F349L2,7.31
E2 1PL2F4410,6.26
E2 1PL2F441GB1,6.7
E2 1PL2F441L17,6.7
E2 1PL2F441L2,6.7
E2 1PL2F441L242,6.7
E2 1PL2F441L244,6.7
E2 1PL2F4490,6.87
E2 1PL2F449L2,7.31
E2 1PL2F449L238,7.31
E2 1PL2F5410,6.26
E2 1PL2F541L16,6.7
E2 1PL2F541L227,6.7
E2 1PL2F5490,6.87
E2 1PL2F549L227,7.31
E2 1PL2F549L295,7.31
E2 1PL2F6410,6.26
E2 1PL2F641L245,6.7
E2 1PL2F641L246,6.7
E2 1PL2F6490,6.87
E2 1PL2F649L246,7.31
E2 1PL2F649L384,7.31
E2 1PL2F649L390,7.31
E2 1PL2F649L392,7.31
E2 1PL2F8410,6.26
E2 1PL2F8490,6.87
E2 1PL2FA49L245,7.31
E2 1PL2FA49L383,7.31
E2 1PL2FA49L389,7.31
E2 1PL2FA49L391,7.31
E2 1PL2P0210,5.99
E2 1PL2P0290,6.6
E2 1PL2P2210,6.32
E2 1PL2P2210-T6,6.91
E2 1PL2P221L2,6.76
E2 1PL2P2290,6.93
E2 1PL2P229L2,7.37
E2 1PL2P3210,6.32
E2 1PL2P3210-T6,6.91
E2 1PL2P3290,6.93
E2 1PL2P329L2,7.37
E2 1PL2P4210,6.32
E2 1PL2P4210-T6,6.91
E2 1PL2P421DE1,6.76
E2 1PL2P421L2,6.76
E2 1PL2P4290,6.93
E2 1PL2P429L1,7.37
E2 1PL2P429L2,7.37
E2 1PL2P5210,6.32
E2 1PL2P5290,6.93
E2 1PL2P6210,6.32
E2 1PL2P6290,6.93
E2 1PL2P8210,6.32
E2 1PL2P8290,6.93
E2 1PL2R0210,4.11
E2 1PL2R0290,4.72
E2 1PL2R0290-T6,5.31
E2 1PL2R2210,4.44
E2 1PL2R2210-T6,5.03
E2 1PL2R221GB1,4.88
E2 1PL2R221GB14,4.88
E2 1PL2R221GB6,4.88
E2 1PL2R221IT3,4.88
E2 1PL2R221IT4,4.88
E2 1PL2R221IT47,4.88
E2 1PL2R221IT48,4.88
E2 1PL2R221L1,4.88
E2 1PL2R221L10,4.88
E2 1PL2R221L153,4.88
E2 1PL2R221L16,4.88
E2 1PL2R221L1-T6,5.47
E2 1PL2R221L2,4.88
E2 1PL2R221L248,4.88
E2 1PL2R221L2-T6,5.47
E2 1PL2R221L312,4.88
E2 1PL2R221L41,4.88
E2 1PL2R221L484,4.88
E2 1PL2R221L65,4.88
E2 1PL2R221L66,4.88
E2 1PL2R221L7,4.88
E2 1PL2R221L74,4.88
E2 1PL2R221L8,4.88
E2 1PL2R221L9,4.88
E2 1PL2R221L9-T6,5.47
E2 1PL2R2290,5.05
E2 1PL2R2290-T6,5.64
E2 1PL2R229DE5,5.49
E2 1PL2R229FR14,5.49
E2 1PL2R229GB14,5.49
E2 1PL2R229L1,5.49
E2 1PL2R229L10,5.49
E2 1PL2R229L15,5.49
E2 1PL2R229L16,5.49
E2 1PL2R229L18,5.49
E2 1PL2R229L187,5.49
E2 1PL2R229L2,5.49
E2 1PL2R229L24,5.49
E2 1PL2R229L241,5.49
E2 1PL2R229L242,5.49
E2 1PL2R229L243,5.49
E2 1PL2R229L244,5.49
E2 1PL2R229L245,5.49
E2 1PL2R229L246,5.49
E2 1PL2R229L295,5.49
E2 1PL2R229L3,5.49
E2 1PL2R229L305,5.49
E2 1PL2R229L311,5.49
E2 1PL2R229L54,5.49
E2 1PL2R229L59,5.49
E2 1PL2R229L7,5.49
E2 1PL2R229L8,5.49
E2 1PL2R229L9,5.49
E2 1PL2R3210,4.44
E2 1PL2R321DE32,4.88
E2 1PL2R321GB14,4.88
E2 1PL2R321GB8,4.88
E2 1PL2R321L1,4.88
E2 1PL2R321L10,4.88
E2 1PL2R321L2,4.88
E2 1PL2R321L408,4.88
E2 1PL2R321L415,4.88
E2 1PL2R321L48,4.88
E2 1PL2R321L507,4.88
E2 1PL2R321L8,4.88
E2 1PL2R321L9,4.88
E2 1PL2R3290,5.05
E2 1PL2R3290-T6,5.64
E2 1PL2R329GB2,5.49
E2 1PL2R329L1,5.49
E2 1PL2R329L8,5.49
E2 1PL2R4210,4.44
E2 1PL2R4210-T6,5.03
E2 1PL2R421GB14,4.88
E2 1PL2R421L1,4.88
E2 1PL2R421L169,4.88
E2 1PL2R421L187,4.88
E2 1PL2R421L2,4.88
E2 1PL2R421L231,4.88
E2 1PL2R421L305,4.88
E2 1PL2R421L51,4.88
E2 1PL2R421L7,4.88
E2 1PL2R421L8,4.88
E2 1PL2R4290,5.05
E2 1PL2R4290-T6,5.64
E2 1PL2R429ES32,5.49
E2 1PL2R429GB1,5.49
E2 1PL2R429GB32,5.49
E2 1PL2R429GB6,5.49
E2 1PL2R429L158,5.49
E2 1PL2R429L2,5.49
E2 1PL2R429L226,5.49
E2 1PL2R429L25,5.49
E2 1PL2R429L250,5.49
E2 1PL2R429L276,5.49
E2 1PL2R429L3,5.49
E2 1PL2R429L413,5.49
E2 1PL2R429L450,5.49
E2 1PL2R429L458,5.49
E2 1PL2R429L52,5.49
E2 1PL2R429L65,5.49
E2 1PL2R429L66,5.49
E2 1PL2R429L67,5.49
E2 1PL2R429L68,5.49
E2 1PL2R429L69,5.49
E2 1PL2R429L7,5.49
E2 1PL2R429L74,5.49
E2 1PL2R429L8,5.49
E2 1PL2R5210,4.44
E2 1PL2R521L14,4.88
E2 1PL2R521L16,4.88
E2 1PL2R521L32,4.88
E2 1PL2R521L41,4.88
E2 1PL2R521L42,4.88
E2 1PL2R5290,5.05
E2 1PL2R5290-T6,5.64
E2 1PL2R529GB14,5.49
E2 1PL2R529L14,5.49
E2 1PL2R529L159,5.49
E2 1PL2R529L2,5.49
E2 1PL2R529L8,5.49
E2 1PL2R6210,4.44
E2 1PL2R621L10,4.88
E2 1PL2R621L115,4.88
E2 1PL2R621L15,4.88
E2 1PL2R621L16,4.88
E2 1PL2R621L17,4.88
E2 1PL2R621L170,4.88
E2 1PL2R621L174,4.88
E2 1PL2R621L306,4.88
E2 1PL2R621L38,4.88
E2 1PL2R621L407,4.88
E2 1PL2R621L412,4.88
E2 1PL2R621L60,4.88
E2 1PL2R6290,5.05
E2 1PL2R6290-T6,5.64
E2 1PL2R629GB0,5.49
E2 1PL2R629GB14,5.49
E2 1PL2R629L114,5.49
E2 1PL2R629L15,5.49
E2 1PL2R629L17,5.49
E2 1PL2R629L295,5.49
E2 1PL2R629L412,5.49
E2 1PL2R629L7,5.49
E2 1PL2R629L84,5.49
E2 1PL2R8210,4.44
E2 1PL2R821L17,4.88
E2 1PL2R8290,5.05
E2 1PL2R829L8,5.49
E2 1PL2S2210,5.33
E2 1PL2S2210-T6,5.92
E2 1PL2S221L1,5.77
E2 1PL2S221L2,5.77
E2 1PL2S2290,5.94
E2 1PL2S229L1,6.38
E2 1PL2S229L2,6.38
E2 1PL2S3210,5.33
E2 1PL2S3210-T6,5.92
E2 1PL2S321L1,5.77
E2 1PL2S321L48,5.77
E2 1PL2S3290,5.94
E2 1PL2S329GB0,6.38
E2 1PL2S329L1,6.38
E2 1PL2S4210,5.33
E2 1PL2S4210-T6,5.92
E2 1PL2S421L2,5.77
E2 1PL2S4290,5.94
E2 1PL2S429GB1,6.38
E2 1PL2S429L2,6.38
E2 1PL2S5210,5.33
E2 1PL2S5290,5.94
E2 1PL2S6210,5.33
E2 1PL2S6290,5.94
E2 1PL2S629GB14,6.38
E2 1PL2S8210,5.33
E2 1PL2S8290,5.94
E2 1PQFA11111,36.6
E2 1PQFA1QAAA,38.27
E2 1PQFA1QAAB,38.27
E2 1PQFA1QAAC,38.27
E2 1PQFA1QAAD,38.27
E2 1PQFA1QAAE,38.27
E2 1PQFA1QAAF,38.27
E2 1PQFA1QAAH,38.27
E2 1PQFA1QAAJ,38.27
E2 1PQFA1QAAK,38.27
E2 1PQFA1QAAL,38.27
E2 1PQFA1QAAM,38.27
E2 1PQFA1QAAN,38.27
E2 1PQFA1QAAQ,38.27
E2 1PQFA1QAAR,38.27
E2 1PQFA1QAAS,38.27
E2 1PQFA1QAAU,38.27
E2 1PQFA1QABC,38.27
E2 1PQFA1QABM,38.27
E2 1PQFA91111,38.51
E2 1PQFA9QAAA,40.18
E2 1PQFA9QAAB,40.18
E2 1PQFA9QAAC,40.18
E2 1PQFA9QAAD,40.18
E2 1PQFA9QAAE,40.18
E2 1PQFA9QAAF,40.18
E2 1PQFA9QAAH,40.18
E2 1PQFA9QAAJ,40.18
E2 1PQFA9QAAK,40.18
E2 1PQFA9QAAL,40.18
E2 1PQFA9QAAM,40.18
E2 1PQFA9QAAN,40.18
E2 1PQFA9QAAR,40.18
E2 1PQFA9QAAU,40.18
E2 1PQFA9QAAV,40.18
E2 1PQFA9QAAW,40.18
E2 1PQFA9QAAX,40.18
E2 1PQFA9QAAY,40.18
E2 1PQFA9QAAZ,40.18
E2 1PQFA9QABC,40.18
E2 1PQFA9QABE,40.18
E2 1PQFA9QABF,40.18
E2 1PQFA9QABK,40.18
E2 1PQFA9QABM,40.18
E2 1PQFA9QABQ,40.18
E2 1PQFA9QABX,40.18
E2 1PQFA9QABY,40.18
E2 1PQFA9QABZ,40.18
E2 1PQFA9QACA,40.18
E2 1PQHA1QAAA,38.81
E2 1PQHA1QAAD,38.81
E2 1PQHA1QAAH,38.81
E2 1PQHA1QAAJ,38.81
E2 1PQHA1QAAK,38.81
E2 1PQHA1QAAL,38.81
E2 1PQHA9QAAA,40.72
E2 1PQHA9QAAD,40.72
E2 1PQHA9QAAH,40.72
E2 1PQHA9QAAJ,40.72
E2 1PQHA9QAAK,40.72
E2 1PQHA9QAAL,40.72
E2 1PQLA1QAAB,38.81
E2 1PQLA1QAAC,38.81
E2 1PQLA1QAAD,38.81
E2 1PQLA1QAAE,38.81
E2 1PQLA9QAAB,40.72
E2 1PQLA9QAAC,40.72
E2 1PQLA9QAAD,40.72
E2 1PQLA9QAAE,40.72
E2 1PQLA9QAAP,40.72
E2 1PQLA9QABA,40.72
E2 1PQLA9QABB,40.72
E2 1PQLA9QABG,40.72
E2 1PQLA9QABJ,40.72
E2 1PQPA9QABL,41.26
E2 1PTRS10151-T6,8.9
E2 1PTRS10261,8.29
E2 1PTRS10423,8.29
E2 1PTRS10434,8.29
E2 1PTRS10623,8.29
E2 1PTRS1AAAB,9.18
E2 1PTRS1AAAW,9.63
E2 1PTRS1AAAY,9.63
E2 1PTRS1AAAZ,9.63
E2 1PTRS1AABA,9.63
E2 1PTRS1AABB,9.63
E2 1PTRS1AABC,9.63
E2 1PTRS1AABD,9.63
E2 1PTRS1AABE,9.63
E2 1PTRS1AABE-T6,10.24
E2 1PTRS1AABF,9.63
E2 1PTRS1AABF-T6,10.24
E2 1PTRS1AABH,9.63
E2 1PTRS1AABJ,9.63
E2 1PTRS1AABK,9.63
E2 1PTRS1AABQ,9.63
E2 1PTRS1AABU,9.63
E2 1PTRS1AABW,9.63
E2 1PTRS1AABX,9.18
E2 1PTRS1AACA,9.63
E2 1PTRS1AACS,9.63
E2 1PTRS1AACT,9.18
E2 1PTRS1AADD,9.18
E2 1PTRS1AADE,9.63
E2 1PTRS1AADK,9.63
E2 1PTRS1AADQ,9.63
E2 1PTRS1AADY,9.63
E2 1PTRS1AAEC,9.63
E2 1PTRS1AAED-T6,9.79
E2 1PTRS1AAEE-T6,9.79
E2 1PTRS1AAEF-T6,9.79
E2 1PTRS1AAEH,9.63
E2 1PTRS1AAEK,9.63
E2 1PTRS1AAEL-T6,9.79
E2 1PTRS1AAEN,9.63
E2 1PTRS1AAEQ,9.18
E2 1PTRS1AAES,9.63
E2 1PTRS1AAET,9.18
E2 1PTRS1AAFC,9.18
E2 1PTRS1AAFH,9.63
E2 1PTRS1AAFP,9.63
E2 1PTRS1AAGA,9.63
E2 1PTRS1AAGQ,9.63
E2 1PTRS1AAGR,9.63
E2 1PTRS1AAGS,9.63
E2 1PTRS1AAGT,8.74
E2 1PTRS1AAGY,9.63
E2 1PTRS1AAHR,9.63
E2 1PTRS1AAHT,9.63
E2 1PTRS1AAHW,9.63
E2 1PTRS1AALA,9.63
E2 1PTRS1AALB,9.63
E2 1PTRS1AALC,9.63
E2 1PTRS1AALW,8.74
E2 1PTRS1AALX,8.74
E2 1PTRS1AALY,8.74
E2 1PTRS1AALZ,8.74
E2 1PTRS90121,9.31
E2 1PTRS90222,9.31
E2 1PTRS90261,9.31
E2 1PTRS90434,9.31
E2 1PTRS9AAAB,10.2
E2 1PTRS9AAAY,10.65
E2 1PTRS9AAAZ,10.65
E2 1PTRS9AABA,10.65
E2 1PTRS9AABB,10.65
E2 1PTRS9AABC,10.65
E2 1PTRS9AABD,10.65
E2 1PTRS9AABE,10.65
E2 1PTRS9AABF,10.65
E2 1PTRS9AABL,10.65
E2 1PTRS9AACB,10.65
E2 1PTRS9AACE,10.2
E2 1PTRS9AACR,10.65
E2 1PTRS9AACX,10.65
E2 1PTRS9AADN,10.65
E2 1PTRS9AADV,10.2
E2 1PTRS9AADW,10.2
E2 1PTRS9AAEB,10.65
E2 1PTRS9AAED,10.2
E2 1PTRS9AAHD,10.65
E2 1PTRS9AALS,10.65
E2 1PTRS9AAMA,10.65
E2 1PTRS9DXBC,10.65
E2 1PU1F1410,9.05
E2 1PU1F141L1,9.5
E2 1PU1F1490,9.69
E2 1PU1F149L1,10.14
E2 1PU1F2410,9.05
E2 1PU1F241L2,9.5
E2 1PU1F2490,9.69
E2 1PU1F249L2,10.14
E2 1PU1F3410,9.05
E2 1PU1F341L1,9.5
E2 1PU1F3490,9.69
E2 1PU1F349L1,10.14
E2 1PU1F4410,9.05
E2 1PU1F441L2,9.5
E2 1PU1F4490,9.69
E2 1PU1F449L2,10.14
E2 1PU1F5410,9.05
E2 1PU1F5490,9.69
E2 1PU1F6410,9.05
E2 1PU1F6490,9.69
E2 1PU1P0210,8.86
E2 1PU1P0290,9.5
E2 1PU1P1210,9.1
